Sample	posterior	ESS(posterior)	likelihood	prior
5724000	-3937.617905692775	621.8	-4219.544555293498	281.92664960072295
5725000	-3938.5824538862325	621.8	-4221.63186594837	283.04941206213806
5726000	-3933.1624037885713	621.9	-4213.714366905814	280.55196311724274
5727000	-3934.782312335668	622.0	-4214.0108987017165	279.22858636604855
5728000	-3937.8160711866226	622.1	-4215.407729878172	277.5916586915494
5729000	-3952.0344767534452	621.3	-4223.801791145282	271.76731439183663
5730000	-3948.080251614602	621.4	-4223.876290257909	275.7960386433075
5731000	-3941.6159899155014	621.5	-4224.087270060074	282.4712801445725
5732000	-3938.5003667606134	621.6	-4220.595241708204	282.0948749475908
5733000	-3921.3501533518674	621.8	-4222.4287631694515	301.07860981758415
5734000	-3946.564934129443	621.9	-4219.735822427031	273.170888297588
5735000	-3948.5011570221727	622.1	-4228.208670993498	279.70751397132557
5736000	-3924.009968694001	622.1	-4227.807021873332	303.7970531793309
5737000	-3939.0777728766207	622.1	-4223.51405328491	284.43628040828946
5738000	-3938.7833614010788	622.1	-4224.052224242758	285.26886284167915
5739000	-3934.3678512396327	621.2	-4227.001537154818	292.6336859151852
5740000	-3946.0112497723367	621.3	-4223.7013920854615	277.6901423131249
5741000	-3945.123781112992	621.4	-4222.0196569999935	276.8958758870013
5742000	-3963.914285254759	622.3	-4227.510877505983	263.5965922512247
5743000	-3936.558244501412	622.2	-4225.920549368711	289.3623048672993
5744000	-3955.371310713693	622.7	-4229.7784055754755	274.4070948617821
5745000	-3930.7436465864776	622.6	-4218.754227768327	288.0105811818496
5746000	-3948.4295366724773	622.8	-4233.618067715885	285.188531043408
5747000	-3939.3018808420234	622.8	-4230.233411280529	290.9315304385058
5748000	-3932.813333568959	622.8	-4232.653919316909	299.8405857479504
5749000	-3936.7158462051198	622.5	-4228.736275147148	292.02042894202856
5750000	-3947.2054781335237	622.7	-4239.583702809068	292.3782246755446
5751000	-3950.862247708087	622.9	-4241.614462778659	290.7522150705718
5752000	-3940.892903779703	623.0	-4227.85642045863	286.96351667892696
5753000	-3944.0055833093534	623.1	-4228.616178208457	284.610594899104
5754000	-3953.3668841600934	623.3	-4233.623229112478	280.25634495238444
5755000	-3941.567351202065	623.4	-4228.948207567929	287.38085636586425
5756000	-3952.628532776532	623.7	-4227.834499001479	275.2059662249471
5757000	-3942.684600082685	623.8	-4229.071053622045	286.3864535393598
5758000	-3922.703130437733	624.1	-4229.279059058499	306.5759286207662
5759000	-3928.051478277478	624.6	-4226.959695434777	298.90821715729896
5760000	-3936.9542664383957	624.7	-4228.542057048238	291.5877906098428
5761000	-3935.996317723223	624.7	-4227.934741982968	291.93842425974503
5762000	-3935.9233575760973	624.7	-4226.557521256849	290.6341636807521
5763000	-3959.355538683897	625.2	-4229.525648226792	270.1701095428955
5764000	-3953.969594878764	625.6	-4226.775498378843	272.8059035000786
5765000	-3944.958131482977	625.7	-4231.9069898246735	286.94885834169656
5766000	-3947.0303316832055	625.8	-4228.116438403038	281.0861067198326
5767000	-3949.250021046332	626.0	-4235.718125807397	286.46810476106475
5768000	-3943.549567623671	626.1	-4238.3342035724645	294.7846359487933
5769000	-3924.7511566754365	625.6	-4230.326255637987	305.57509896255027
5770000	-3953.023066217184	625.9	-4233.678982469789	280.6559162526051
5771000	-3940.832998536227	626.0	-4230.601505378562	289.7685068423353
5772000	-3949.729071538427	626.2	-4236.438323634763	286.70925209633623
5773000	-3942.254610532252	626.3	-4229.129522719481	286.87491218722926
5774000	-3948.531684571745	626.5	-4234.332942118477	285.80125754673253
5775000	-3934.46751414759	626.5	-4225.733941800497	291.26642765290677
5776000	-3939.943792812984	626.4	-4229.669347809768	289.72555499678367
5777000	-3930.9057838613744	626.2	-4231.067118014797	300.16133415342296
5778000	-3929.4755255540813	625.8	-4231.501951736275	302.026426182194
5779000	-3939.895380365661	625.3	-4230.29468709391	290.39930672824954
5780000	-3946.6619249931837	625.5	-4229.956937468786	283.2950124756028
5781000	-3945.6418000077	625.6	-4234.174635185135	288.532835177435
5782000	-3938.4602763833195	625.4	-4238.734530798318	300.27425441499827
5783000	-3941.7874296941695	625.3	-4234.499207406532	292.71177771236245
5784000	-3944.5639860692354	625.4	-4234.34341821302	289.779432143785
5785000	-3933.7720985921246	624.9	-4227.464807728832	293.6927091367074
5786000	-3946.5506998282776	625.1	-4230.671095414551	284.1203955862732
5787000	-3919.269143025131	624.1	-4228.87579697564	309.60665395050876
5788000	-3942.3449268319027	624.1	-4225.629448692831	283.284521860928
5789000	-3932.973360381008	623.3	-4230.300357680348	297.3269972993395
5790000	-3941.0445068537947	623.1	-4236.824951051833	295.78044419803774
5791000	-3930.301478286261	622.5	-4233.59538840505	303.2939101187887
5792000	-3937.1476751228697	622.2	-4238.950374655266	301.80269953239684
5793000	-3942.045394200742	622.1	-4238.347491631699	296.302097430957
5794000	-3944.7931135823624	622.2	-4237.712137568665	292.9190239863025
5795000	-3938.3001679138215	621.9	-4232.233399983543	293.9332320697215
5796000	-3942.401823239637	621.8	-4234.296117828703	291.8942945890663
5797000	-3933.0842727349836	621.3	-4232.143450258503	299.05917752351996
5798000	-3938.294148857984	621.0	-4233.298193263016	295.0040444050322
5799000	-3949.2575104155335	621.4	-4234.800769815733	285.54325940019925
5800000	-3938.343432434656	621.1	-4225.7693462046445	287.4259137699888
5801000	-3920.5087623885383	620.2	-4230.886828005795	310.3780656172564
5802000	-3934.9097363254077	619.8	-4231.706533003862	296.79679667845465
5803000	-3939.855313975178	619.5	-4230.201630597586	290.34631662240776
5804000	-3924.443261948198	618.7	-4235.936613039878	311.49335109167936
5805000	-3942.2722671752745	618.6	-4238.938359896106	296.6660927208315
5806000	-3942.116260911062	618.5	-4239.698157447661	297.5818965365994
5807000	-3940.200698115303	618.3	-4237.606577648749	297.4058795334461
5808000	-3941.2010779976645	618.2	-4234.13579785657	292.9347198589056
5809000	-3940.3244120769955	618.0	-4231.560072382379	291.2356603053834
5810000	-3930.08760092699	617.2	-4235.833630270955	305.746029343965
5811000	-3938.0214032215486	616.8	-4240.268467504585	302.24706428303625
5812000	-3935.0133308929667	616.3	-4233.579554364094	298.56622347112744
5813000	-3934.2296051718595	615.7	-4230.000191926603	295.77058675474404
5814000	-3954.5194367553927	616.5	-4239.313654018469	284.7942172630759
5815000	-3943.363752939468	616.5	-4229.81150791789	286.4477549784217
5816000	-3943.1584341627445	616.5	-4241.030509431471	297.87207526872646
5817000	-3939.5102607438594	616.2	-4234.165641189448	294.65538044558883
5818000	-3939.0304643018717	615.9	-4229.738146455933	290.7076821540613
5819000	-3936.4092013522104	615.6	-4233.134592203902	296.72539085169126
5820000	-3941.381565562277	615.4	-4233.03072851372	291.6491629514425
5821000	-3938.296255426475	615.0	-4232.037438127439	293.7411827009637
5822000	-3933.2687753863697	614.3	-4229.77656731675	296.50779193037994
5823000	-3948.863973993489	614.7	-4237.857485469142	288.9935114756538
5824000	-3945.7590640250082	614.8	-4238.792082072497	293.03301804748844
5825000	-3933.447483355333	614.2	-4230.226780676368	296.7792973210353
5826000	-3945.040476514405	614.3	-4236.154274277274	291.11379776286975
5827000	-3933.752306997656	613.6	-4225.961585468717	292.20927847106145
5828000	-3964.9858363266812	615.4	-4236.65418609225	271.66834976556845
5829000	-3946.6120302893937	615.8	-4232.074898481953	285.46286819255937
5830000	-3956.885726561907	616.8	-4237.088170540271	280.2024439783638
5831000	-3956.132985730428	617.7	-4241.537058123718	285.4040723932902
5832000	-3960.572966301044	619.0	-4244.722706738068	284.14974043702426
5833000	-3963.0173186856937	620.5	-4239.401864720148	276.3845460344546
5834000	-3968.386795460105	622.4	-4242.50308312815	274.116287668045
5835000	-3963.2784351595933	623.8	-4242.639084814467	279.36064965487407
5836000	-3937.1819566567588	623.5	-4239.85296988964	302.67101323288125
5837000	-3935.2745078925136	623.2	-4238.041248323482	302.7667404309686
5838000	-3942.561852962818	623.1	-4234.657171976706	292.0953190138878
5839000	-3941.9692672589267	623.2	-4227.676577212538	285.7073099536114
5840000	-3951.822868164055	623.7	-4230.35057483145	278.5277066673951
5841000	-3943.26437465506	623.7	-4227.399075442725	284.1347007876651
5842000	-3942.334357562876	623.7	-4224.658175295401	282.32381773252484
5843000	-3954.497053250112	624.4	-4232.043059856295	277.54600660618325
5844000	-3930.9805292787546	623.9	-4225.593013552024	294.6124842732693
5845000	-3947.9165962635398	624.2	-4229.162036958505	281.24544069496534
5846000	-3933.6044331734047	623.9	-4227.566234110903	293.96180093749797
5847000	-3930.455113610002	623.4	-4232.655577258979	302.2004636489767
5848000	-3944.913683800866	623.5	-4242.759516095239	297.84583229437294
5849000	-3948.2537286965344	624.1	-4222.009760907609	273.756032211075
5850000	-3967.1042824533265	625.6	-4222.072616798968	254.96833434564152
5851000	-3961.6392000592955	626.6	-4225.65868953775	264.019489478455
5852000	-3961.2357353346997	627.5	-4236.439270984084	275.20353564938426
5853000	-3946.6295597148555	627.7	-4226.280273741745	279.6507140268895
5854000	-3959.8267371634356	628.4	-4234.305900123222	274.47916295978655
5855000	-3956.2990488655337	628.9	-4225.008665295444	268.7096164299105
5856000	-3969.037088122056	630.0	-4222.914588315051	253.87750019299534
5857000	-3970.0139587470853	631.0	-4219.071607761675	249.05764901459014
5858000	-3965.029261981789	631.5	-4221.6441987263615	256.6149367445722
5859000	-3948.5533554689	632.0	-4214.132848199914	265.5794927310145
5860000	-3951.1229189491755	632.1	-4224.746790354749	273.62387140557286
5861000	-3940.9322935342348	632.2	-4240.470310859332	299.53801732509754
5862000	-3962.0368126500675	632.6	-4239.0949946209885	277.05818197092077
5863000	-3942.280686861036	632.7	-4225.649417187244	283.36873032620775
5864000	-3940.210764057847	632.9	-4231.44253852758	291.23177446973307
5865000	-3932.1358326292093	633.2	-4230.962341038281	298.8265084090716
5866000	-3946.5517112527186	633.3	-4229.023433814849	282.47172256213076
5867000	-3956.211127210774	633.5	-4230.818046034127	274.6069188233533
5868000	-3963.1804568324264	633.6	-4227.615512471818	264.4350556393917
5869000	-3945.7484175090926	634.1	-4235.549268704363	289.80085119527087
5870000	-3930.5461681508073	634.6	-4233.616364272155	303.0701961213475
5871000	-3926.4631834299994	635.4	-4220.6056565787285	294.14247314872904
5872000	-3941.976832721072	635.6	-4235.922894267922	293.9460615468503
5873000	-3923.7873246202303	636.4	-4233.81807493125	310.03075031101935
5874000	-3938.2251204638783	636.7	-4235.714818370918	297.48969790703933
5875000	-3939.777020361016	636.9	-4234.045028569963	294.2680082089462
5876000	-3949.566521869166	637.0	-4235.281336953225	285.7148150840588
5877000	-3939.3138902896985	637.2	-4231.8886978185765	292.5748075288779
5878000	-3940.7274237652373	637.4	-4229.189138314738	288.4617145495002
5879000	-3921.4130177163815	638.2	-4229.935882288908	308.52286457252626
5880000	-3934.4313342891114	638.5	-4229.43016188953	294.9988276004182
5881000	-3918.939446399144	639.5	-4218.349658242201	299.41021184305725
5882000	-3925.919311661086	640.0	-4225.003377411617	299.08406575053124
5883000	-3941.99042653007	640.1	-4227.635758619568	285.64533208949797
5884000	-3931.052132691592	640.5	-4223.705481986518	292.65334929492604
5885000	-3940.743203666434	640.6	-4221.814004145618	281.07080047918424
5886000	-3934.630050492385	640.9	-4222.542338500481	287.91228800809535
5887000	-3928.0611457332743	641.2	-4231.087842320796	303.0266965875219
5888000	-3937.6123793883203	641.4	-4224.796946998811	287.18456761049094
5889000	-3960.154942346966	641.4	-4229.473927509917	269.3189851629513
5890000	-3921.0189309962466	642.0	-4220.251422871338	299.23249187509134
5891000	-3934.0894224478843	642.2	-4231.628344812675	297.5389223647907
5892000	-3955.1723238555264	642.4	-4235.8774491530985	280.7051252975722
5893000	-3952.79204085618	642.6	-4234.341684361884	281.54964350570424
5894000	-3948.545743485739	642.7	-4235.512808836981	286.96706535124207
5895000	-3935.4219240621787	642.9	-4240.223395728376	304.8014716661976
5896000	-3949.024912621827	643.1	-4237.701279264747	288.67636664292075
5897000	-3954.052592926106	643.3	-4243.400794347951	289.34820142184486
5898000	-3960.0817704875794	643.6	-4242.410350715549	282.3285802279693
5899000	-3935.7570732408058	644.0	-4235.390589670068	299.6335164292621
5900000	-3937.1869949019942	644.1	-4233.6064745583635	296.4194796563693
5901000	-3940.0307988995287	644.1	-4230.3934772553375	290.36267835580884
5902000	-3929.4691034268744	644.1	-4230.132281414	300.66317798712566
5903000	-3951.094063930684	644.4	-4233.508183868365	282.4141199376813
5904000	-3936.451105497784	644.4	-4228.283679250719	291.83257375293493
5905000	-3940.7311145249596	644.4	-4232.996600237626	292.26548571266636
5906000	-3939.4001667509215	644.4	-4232.447048512365	293.04688176144344
5907000	-3948.6607881819095	644.6	-4241.2195302027085	292.5587420207989
5908000	-3934.997088101771	644.6	-4232.253471483557	297.2563833817864
5909000	-3951.443119236266	644.7	-4239.726929545896	288.28381030963055
5910000	-3940.1308767385976	644.7	-4238.1543659320805	298.0234891934827
5911000	-3950.319688881895	645.0	-4232.2408851417495	281.92119625985424
5912000	-3950.43401948551	645.2	-4241.256315349572	290.82229586406237
5913000	-3943.3128336513228	645.3	-4229.410427355603	286.0975937042805
5914000	-3940.793330927296	645.4	-4234.066774050932	293.2734431236355
5915000	-3950.3503066413527	645.6	-4232.196859711128	281.8465530697754
5916000	-3957.7101246612856	646.0	-4234.006231850274	276.2961071889886
5917000	-3966.1073807426874	646.9	-4247.451934143986	281.3445534012992
5918000	-3936.1042319854223	646.9	-4241.994568002567	305.89033601714453
5919000	-3944.0609351760504	647.3	-4234.125347923947	290.0644127478965
5920000	-3950.7539342213145	647.5	-4237.535546652761	286.78161243144626
5921000	-3920.839385508016	647.5	-4233.46211443014	312.62272892212377
5922000	-3934.8598809360633	647.3	-4224.511209649673	289.6513287136098
5923000	-3946.6417177392045	647.5	-4229.231767596398	282.5900498571932
5924000	-3939.052121257125	647.4	-4227.929721973438	288.87760071631345
5925000	-3932.2031588573745	647.0	-4228.3104406318735	296.107281774499
5926000	-3945.799410768727	647.1	-4231.9237180455975	286.1243072768705
5927000	-3933.0248901517316	646.7	-4231.263912397228	298.2390222454958
5928000	-3947.8483670127043	646.9	-4236.150026704359	288.30165969165483
5929000	-3951.519626715982	647.3	-4245.221172262423	293.70154554644097
5930000	-3955.177158149089	648.1	-4248.166672933518	292.98951478442933
5931000	-3969.3683539524304	649.9	-4248.573944183444	279.20559023101333
5932000	-3969.161078636612	651.6	-4242.762268847763	273.60119021115145
5933000	-3969.4714813555	653.2	-4244.939939975203	275.46845861970286
5934000	-3970.6607762476356	654.8	-4246.221206568724	275.56043032108784
5935000	-3945.378834318286	654.9	-4241.237705133035	295.8588708147491
5936000	-3953.7323143384474	655.4	-4244.319591420229	290.58727708178156
5937000	-3962.19154873556	656.3	-4245.293764521263	283.10221578570327
5938000	-3977.179540899684	658.0	-4245.458201565075	268.2786606653909
5939000	-3957.4530916189087	658.3	-4248.126717279194	290.6736256602853
5940000	-3963.7964934341576	658.9	-4245.25105183736	281.45455840320267
5941000	-3981.244803196869	660.2	-4243.07325564112	261.82845244425164
5942000	-3960.112283134861	660.4	-4238.3151357821935	278.2028526473321
5943000	-3961.2342778567267	660.7	-4237.607156164943	276.37287830821646
5944000	-3962.316953289279	660.9	-4235.1449415016605	272.82798821238174
5945000	-3952.586920450259	660.9	-4240.365826848209	287.7789063979495
5946000	-3956.686776907841	660.9	-4243.602331315015	286.9155544071744
5947000	-3955.192127833479	660.8	-4242.395632111053	287.2035042775738
5948000	-3950.085589529922	660.8	-4246.359386623946	296.27379709402453
5949000	-3945.8815723188354	660.3	-4237.392075073856	291.5105027550208
5950000	-3943.817456252657	660.5	-4234.184923526756	290.36746727409957
5951000	-3951.2437156157193	660.4	-4234.927476245023	283.6837606293039
5952000	-3945.846305543786	660.5	-4240.975729303708	295.12942375992225
5953000	-3939.479372405753	660.9	-4235.3256080043675	295.8462355986145
5954000	-3970.6741459059426	660.3	-4247.4065540652655	276.7324081593228
5955000	-3963.6438085651785	659.6	-4234.922847887321	271.27903932214247
5956000	-3939.1098201271416	660.2	-4234.662048896034	295.5522287688927
5957000	-3937.65761417827	660.8	-4228.176319670522	290.5187054922527
5958000	-3936.6318201089903	661.5	-4234.943348630747	298.3115285217569
5959000	-3956.844083253802	661.5	-4238.406078416671	281.5619951628691
5960000	-3943.1120058537235	661.7	-4239.776366263853	296.6643604101291
5961000	-3939.291802841488	662.2	-4232.530677095238	293.23887425375034
5962000	-3945.172026932578	662.4	-4237.8016305031815	292.6296035706034
5963000	-3931.2980292243137	663.5	-4230.085977793082	298.7879485687682
5964000	-3941.8669861558787	663.8	-4236.336485611923	294.46949945604456
5965000	-3939.0755909833942	664.3	-4228.203766734809	289.1281757514145
5966000	-3955.6037698747696	664.0	-4229.145401912352	273.54163203758236
5967000	-3948.4698968557104	663.9	-4230.487006773211	282.01710991750025
5968000	-3941.6935024265786	664.3	-4228.813104740059	287.1196023134807
5969000	-3947.4384115126627	664.5	-4230.059282186721	282.62087067405855
5970000	-3937.2313101178624	665.1	-4235.45001731292	298.21870719505745
5971000	-3941.4146916689356	665.5	-4232.926695850619	291.51200418168327
5972000	-3932.740343965711	666.5	-4231.868813877199	299.1284699114878
5973000	-3934.489901915715	667.3	-4229.3213118672065	294.8314099514916
5974000	-3940.23025318713	667.7	-4232.431000243086	292.20074705595545
5975000	-3947.474232256076	667.7	-4229.530593521119	282.056361265043
5976000	-3935.9483868386246	668.5	-4230.277397515286	294.32901067666114
5977000	-3939.7719484399995	668.9	-4230.266747855474	290.49479941547474
5978000	-3947.693246934336	668.9	-4236.6704349302745	288.97718799593866
5979000	-3940.18107420748	669.6	-4237.108664210617	296.92759000313663
5980000	-3928.6120738039403	670.8	-4235.799289345198	307.1872155412578
5981000	-3932.8989886098375	671.6	-4236.015003389703	303.11601477986585
5982000	-3925.46523091057	672.9	-4228.593148024999	303.12791711442935
5983000	-3922.876659184956	674.3	-4222.8243445187045	299.9476853337485
5984000	-3925.192418291989	714.8	-4222.474239717548	297.2818214255591
5985000	-3935.3067839822597	714.9	-4236.80527830707	301.49849432481
5986000	-3947.5770947924034	715.1	-4232.794085680024	285.2169908876209
5987000	-3964.348418019652	675.8	-4230.454894406477	266.1064763868252
5988000	-3942.013914478466	676.0	-4228.16863932542	286.1547248469543
5989000	-3957.968172375039	676.0	-4229.722767329503	271.7545949544637
5990000	-3957.5210762374686	675.8	-4233.389424168932	275.8683479314638
5991000	-3946.660237079143	675.9	-4234.346906699698	287.6866696205546
5992000	-3961.809067962903	675.5	-4236.170024472628	274.3609565097249
5993000	-3947.5483990256025	675.5	-4223.177646002411	275.6292469768087
5994000	-3960.731061456573	675.1	-4226.061967594786	265.33090613821355
5995000	-3963.6333855839507	674.5	-4228.1708205601735	264.53743497622287
5996000	-3949.46846892944	674.4	-4227.742833775699	278.2743648462594
5997000	-3949.231693885587	674.3	-4228.87610478215	279.64441089656304
5998000	-3935.4495088759613	675.0	-4222.810874190346	287.361365314385
5999000	-3945.478063449574	675.1	-4231.961422676315	286.483359226741
6000000	-3929.931644310078	676.0	-4222.291457223862	292.35981291378454
6001000	-3967.245513754769	675.9	-4237.107267197945	269.8617534431757
6002000	-3946.696455939427	676.0	-4225.02847007932	278.33201413989303
6003000	-3935.27303198536	676.5	-4226.798420597239	291.52538861187907
6004000	-3943.686000255635	676.7	-4229.568253949374	285.8822536937388
6005000	-3935.3250607321233	677.1	-4232.2399176529325	296.9148569208092
6006000	-3924.1764633412104	677.8	-4222.759859839088	298.5833964978776
6007000	-3938.0641869126607	678.0	-4224.232548406688	286.16836149402724
6008000	-3931.5590195122104	678.2	-4219.802675693179	288.24365618096795
6009000	-3952.386482001665	677.6	-4231.715576352559	279.3290943508935
6010000	-3954.478255929049	677.9	-4226.467870307813	271.98961437876466
6011000	-3944.647584996632	678.0	-4229.9630889789205	285.31550398228853
6012000	-3939.52891837143	678.1	-4228.049067106663	288.5201487352327
6013000	-3937.0812777224714	678.1	-4220.255039061872	283.1737613394003
6014000	-3946.0728489270405	678.2	-4225.529451956754	279.4566030297135
6015000	-3949.141037794872	678.4	-4219.7198309616615	270.5787931667897
6016000	-3939.2576816316787	678.4	-4221.234542940057	281.9768613083781
6017000	-3948.4668549764515	678.6	-4229.344422676729	280.8775677002771
6018000	-3943.3916670589897	678.7	-4234.528260361822	291.13659330283167
6019000	-3942.266252074711	678.3	-4229.317707814419	287.0514557397084
6020000	-3935.4985135466673	678.3	-4221.288999477623	285.7904859309562
6021000	-3953.4645514106987	678.7	-4218.150931264798	264.6863798540989
6022000	-3954.0485342459006	679.2	-4216.791739285501	262.7432050396003
6023000	-3979.4729292465577	681.4	-4225.1965084485855	245.72357920202802
6024000	-3971.8368187120063	682.7	-4227.283508155438	255.44668944343124
6025000	-3982.761499779129	726.4	-4230.039167633385	247.27766785425598
6026000	-3973.877810470494	726.8	-4221.898281457104	248.02047098660972
6027000	-3980.419877644713	727.0	-4229.003159403702	248.58328175898896
6028000	-3967.8993700416763	726.6	-4225.582301900298	257.6829318586218
6029000	-3980.3058987284694	725.5	-4229.127315116541	248.8214163880713
6030000	-3967.030552712809	724.7	-4222.576986997088	255.54643428427923
6031000	-3953.3392083209947	724.3	-4224.79739940659	271.4581910855948
6032000	-3956.976192572827	723.8	-4230.390351544203	273.41415897137637
6033000	-3944.0669724815084	724.0	-4226.68243706068	282.61546457917154
6034000	-3926.1881662446604	725.7	-4217.478971362223	291.2908051175627
6035000	-3934.750524875616	726.6	-4217.736525156025	282.986000280409
6036000	-3929.5269181217473	727.8	-4233.3175732928885	303.7906551711413
6037000	-3938.108938370897	728.3	-4238.2502867647045	300.1413483938077
6038000	-3937.8165283965127	728.9	-4230.250156755334	292.433628358821
6039000	-3940.3796954664454	728.9	-4229.437065615332	289.057370148887
6040000	-3932.736225527399	729.6	-4225.183417817398	292.4471922899987
6041000	-3933.3717572137434	730.2	-4229.376407212712	296.0046499989689
6042000	-3950.0802173019374	730.2	-4233.744006177232	283.6637888752946
6043000	-3942.852942064684	730.4	-4232.742759059991	289.8898169953069
6044000	-3944.3540630687166	730.6	-4229.434248527743	285.0801854590262
6045000	-3940.30160145308	730.9	-4231.358420992565	291.056819539485
6046000	-3946.2583955853956	731.0	-4235.38927521531	289.130879629914
6047000	-3936.6527180817357	731.4	-4232.789794714956	296.1370766332203
6048000	-3927.820159076296	732.3	-4224.476918861224	296.65675978492766
6049000	-3954.7606927774136	732.0	-4235.40193413387	280.6412413564563
6050000	-3924.616983584996	733.1	-4235.793703734833	311.17672014983714
6051000	-3916.0840169404423	734.7	-4233.254076377984	317.170059437542
6052000	-3935.9608836696234	735.1	-4233.283371260607	297.3224875909836
6053000	-3926.7995671733556	735.9	-4238.71272673219	311.91315955883454
6054000	-3924.3053596208365	736.8	-4239.648050736909	315.3426911160723
6055000	-3915.8946564463613	737.8	-4231.525647360305	315.63099091394355
6056000	-3934.5256227525847	738.1	-4229.0590318137165	294.5334090611318
6057000	-3932.133008517854	738.4	-4235.795964444376	303.66295592652233
6058000	-3940.939226638793	738.5	-4234.689506504987	293.75027986619335
6059000	-3958.6083907797974	738.6	-4237.561349115798	278.9529583360009
6060000	-3941.18907340699	738.8	-4239.859580355089	298.67050694809893
6061000	-3938.128944350516	738.9	-4231.381380203035	293.2524358525193
6062000	-3956.2758513671115	739.2	-4230.953727238056	274.6778758709444
6063000	-3943.6109863266893	739.3	-4224.551457971894	280.9404716452044
6064000	-3953.1166894020193	739.5	-4230.49895993635	277.3822705343303
6065000	-3960.3861215928705	739.8	-4231.369613213797	270.9834916209259
6066000	-3956.588744758783	739.9	-4235.918485809187	279.3297410504039
6067000	-3971.959341652268	740.4	-4237.905069568185	265.94572791591753
6068000	-3940.2761748752146	740.6	-4233.595131466581	293.3189565913664
6069000	-3943.25445446917	740.6	-4226.952450819826	283.6979963506555
6070000	-3947.0286756618225	740.8	-4237.645161469782	290.6164858079594
6071000	-3933.621947607792	740.8	-4233.358254191984	299.736306584192
6072000	-3945.8309380877217	741.0	-4231.942069675914	286.1111315881924
6073000	-3943.1303303811587	741.0	-4232.8272341500515	289.69690376889275
6074000	-3937.7431515688468	740.8	-4238.850559722632	301.1074081537856
6075000	-3928.2388830504883	740.3	-4233.248580689406	305.00969763891743
6076000	-3956.749090960449	741.2	-4241.523844467576	284.7747535071272
6077000	-3964.2109260081415	742.7	-4242.151732981132	277.94080697299046
6078000	-3952.4734952276654	743.3	-4238.527202947353	286.0537077196874
6079000	-3953.785292726646	743.9	-4237.595069090164	283.8097763635178
6080000	-3956.0655482896063	744.5	-4238.57710270809	282.5115544184838
6081000	-3940.6927202575703	744.5	-4231.048736700525	290.3560164429552
6082000	-3950.6406057919658	744.9	-4235.061160366541	284.42055457457514
6083000	-3969.1638341204653	746.2	-4246.444270280073	277.28043615960803
6084000	-3943.045348625817	746.3	-4232.404357414149	289.35900878833155
6085000	-3950.917617929934	746.6	-4237.908682231445	286.991064301511
6086000	-3942.6455066126487	746.7	-4233.166020448414	290.52051383576554
6087000	-3935.7172377826787	746.7	-4229.98968929071	294.27245150803145
6088000	-3925.5930352686755	746.7	-4221.398648313116	295.8056130444403
6089000	-3943.9663525388523	746.8	-4232.448138616901	288.48178607804834
6090000	-3955.45727790181	747.3	-4228.789119163325	273.33184126151536
6091000	-3946.6730923241857	747.4	-4234.657222845618	287.9841305214322
6092000	-3956.7986022924406	747.9	-4237.976987193611	281.17838490117094
6093000	-3952.7807545724554	748.2	-4230.643690712592	277.8629361401361
6094000	-3965.1697801173673	748.9	-4232.942102212093	267.7723220947259
6095000	-3944.4817021147846	749.1	-4231.120940088403	286.6392379736182
6096000	-3927.868638261521	749.5	-4232.300810019479	304.4321717579584
6097000	-3944.9191607338284	749.7	-4237.968637130433	293.0494763966047
6098000	-3934.729180457396	750.0	-4232.862342320053	298.1331618626575
6099000	-3945.9419462179885	750.0	-4241.331299314005	295.38935309601675
6100000	-3967.984893963618	750.1	-4244.882261482651	276.8973675190332
6101000	-3946.235726138393	750.3	-4235.93135770634	289.6956315679472
6102000	-3972.055624097484	750.2	-4232.052260486465	259.9966363889807
6103000	-3956.6997139710597	750.0	-4226.374090766859	269.67437679579905
6104000	-3955.8258805573214	749.9	-4224.784368912776	268.9584883554546
6105000	-3952.1064993886607	749.8	-4233.854996430095	281.74849704143406
6106000	-3958.594529344155	749.5	-4243.613683058698	285.0191537145435
6107000	-3940.2954625294137	749.9	-4227.528220857669	287.23275832825556
6108000	-3925.9283267392475	751.2	-4229.284790959259	303.3564642200117
6109000	-3932.380986027917	751.9	-4253.066383412547	320.6853973846302
6110000	-3940.967491849785	752.2	-4240.625037635099	299.65754578531414
6111000	-3935.3732383567913	752.6	-4236.699046816611	301.3258084598203
6112000	-3968.1558288616434	752.8	-4241.69795261968	273.5421237580369
6113000	-3958.5942176230305	752.8	-4238.300338543612	279.70612092058184
6114000	-3937.368776532051	753.2	-4229.553677683043	292.184901150992
6115000	-3943.4939939753817	753.4	-4226.4995785164	283.0055845410183
6116000	-3962.2519251879794	753.3	-4228.820814956902	266.5688897689224
6117000	-3954.7688532788457	753.2	-4230.931510582044	276.1626573031986
6118000	-3941.8126234681495	753.5	-4233.027436676013	291.2148132078635
6119000	-3960.6460764946323	752.4	-4246.019928968308	285.37385247367536
6120000	-3937.3304397885445	753.0	-4241.804564081201	304.4741242926563
6121000	-3959.7993552054427	752.7	-4240.2175789127405	280.41822370729767
6122000	-3940.642346941693	753.0	-4232.209961585594	291.5676146439009
6123000	-3962.2698312822918	752.8	-4245.550052296899	283.28022101460675
6124000	-3958.4336970134514	752.6	-4235.476516362665	277.04281934921397
6125000	-3948.5063598019415	752.7	-4239.100302538044	290.59394273610275
6126000	-3952.5316433997127	752.6	-4236.788112499006	284.25646909929355
6127000	-3954.172666062411	752.4	-4240.3166723654995	286.1440063030887
