Sample	posterior	ESS(posterior)	likelihood	prior
2282000	-3961.1754880304	359.3	-4244.886452667189	283.71096463678833
2283000	-3948.8587554472783	359.2	-4248.356951585282	299.4981961380039
2284000	-3949.9385062218525	359.2	-4246.339616259058	296.4011100372052
2285000	-3948.0070342757235	359.2	-4236.005854202426	287.99881992670254
2286000	-3936.4647327129705	360.3	-4248.654389642759	312.18965692978895
2287000	-3935.7921178912547	361.3	-4240.266993851358	304.4748759601035
2288000	-3946.9496694154527	361.4	-4245.31890520969	298.36923579423683
2289000	-3949.530052431463	361.7	-4234.699388100295	285.1693356688323
2290000	-3954.8198383265367	361.6	-4246.3935775435475	291.573739217011
2291000	-3955.4841594338977	361.6	-4256.902655217941	301.41849578404333
2292000	-3965.2165828673988	361.6	-4248.930616979755	283.7140341123561
2293000	-3958.9677237780297	358.1	-4239.322926820094	280.35520304206403
2294000	-3957.372452938069	357.8	-4243.479666027179	286.1072130891099
2295000	-3957.282003405583	357.5	-4247.245542034081	289.9635386284981
2296000	-3959.4607733911953	357.2	-4240.643986917604	281.18321352640845
2297000	-3961.3607690777594	356.8	-4247.014211028263	285.6534419505039
2298000	-3972.243685904078	356.2	-4245.913454726653	273.66976882257484
2299000	-3971.5521108531184	354.9	-4243.6794674380235	272.12735658490527
2300000	-3972.4587835822463	354.3	-4240.300280874955	267.8414972927091
2301000	-3977.892746298699	353.5	-4247.06941708106	269.1766707823613
2302000	-3960.3572470840068	353.0	-4245.2464688221535	284.8892217381466
2303000	-3967.1290141161967	352.1	-4241.831724943058	274.7027108268615
2304000	-3971.0540409005034	350.9	-4236.976328701754	265.92228780125066
2305000	-3955.8336708671827	350.4	-4239.720887423492	283.88721655630945
2306000	-3957.077636805483	349.7	-4244.196081718254	287.11844491277145
2307000	-3979.0522072642916	347.6	-4243.852130626813	264.79992336252127
2308000	-3961.837808658322	346.4	-4236.446354049263	274.60854539094146
2309000	-3946.199350964708	347.1	-4225.869221211828	279.6698702471196
2310000	-3953.0818853492847	346.7	-4227.799373403702	274.7174880544172
2311000	-3940.8134065506115	347.5	-4226.722599053874	285.9091925032623
2312000	-3952.1710821296833	347.2	-4230.937143997012	278.7660618673284
2313000	-3938.8739243479063	348.2	-4230.303797801003	291.42987345309695
2314000	-3948.047152030921	348.3	-4222.83578378218	274.7886317512596
2315000	-3950.512978856793	348.2	-4233.040489633761	282.52751077696854
2316000	-3940.507694598959	348.9	-4228.396848012764	287.8891534138053
2317000	-3938.7139445427374	349.7	-4230.461416722349	291.7474721796115
2318000	-3949.159618462468	349.8	-4234.697302009531	285.537683547063
2319000	-3950.3863606777795	349.9	-4229.726382304465	279.34002162668565
2320000	-3945.5890419335574	350.1	-4225.367317149649	279.77827521609214
2321000	-3938.52364157469	350.6	-4241.241395842187	302.71775426749673
2322000	-3929.140702409647	351.5	-4230.24007437548	301.09937196583286
2323000	-3940.015428997856	351.8	-4234.197277819982	294.1818488221265
2324000	-3941.708230186685	352.0	-4233.63969435884	291.93146417215485
2325000	-3961.1734457703255	352.4	-4236.132626358445	274.95918058811947
2326000	-3945.8172178102554	352.5	-4230.919215699578	285.1019978893224
2327000	-3943.184161785529	352.7	-4228.612791772819	285.4286299872904
2328000	-3941.4019793873313	352.8	-4218.805554658626	277.4035752712942
2329000	-3941.8339986227543	353.3	-4224.5752985142635	282.7412998915092
2330000	-3953.1039791752182	353.6	-4229.931141254585	276.8271620793664
2331000	-3926.7714947802065	353.8	-4226.70919778581	299.9377030056035
2332000	-3953.5045831595157	354.1	-4223.569562523373	270.0649793638573
2333000	-3954.420023996098	354.5	-4222.242717176483	267.822693180385
2334000	-3960.2103896390736	355.0	-4217.889758086675	257.6793684476013
2335000	-3950.589109872753	355.3	-4221.57748559277	270.98837572001736
2336000	-3947.997088323807	355.4	-4220.3122335531125	272.31514522930564
2337000	-3930.3417047899343	355.7	-4212.35771950672	282.0160147167858
2338000	-3944.0611824425564	355.9	-4227.615778658841	283.55459621628466
2339000	-3931.1429815660504	356.0	-4229.3925870982675	298.24960553221734
2340000	-3942.576905201505	356.1	-4229.63222552198	287.0553203204755
2341000	-3956.425826422974	356.5	-4229.671829407249	273.2460029842752
2342000	-3958.7599365604187	356.9	-4238.3337599105025	279.5738233500836
2343000	-3947.397712997925	357.1	-4235.849265505845	288.4515525079206
2344000	-3936.2007734607614	357.3	-4234.80672262244	298.6059491616789
2345000	-3940.519559693347	357.4	-4223.417109622582	282.89754992923446
2346000	-3953.4426694402496	357.7	-4233.304534111516	279.8618646712662
2347000	-3938.765833904403	357.9	-4220.878802202072	282.11296829766866
2348000	-3941.585790255668	358.0	-4219.53758877121	277.9517985155417
2349000	-3939.074603932857	358.3	-4220.821731122181	281.7471271893239
2350000	-3957.1308897749896	358.7	-4233.8284231845455	276.6975334095557
2351000	-3937.2686456490123	358.9	-4229.33077651539	292.06213086637797
2352000	-3940.8270451248786	359.0	-4223.520599150061	282.69355402518204
2353000	-3956.2829356406696	359.4	-4231.4609230776205	275.1779874369508
2354000	-3950.0444447876366	359.7	-4230.905341181449	280.86089639381277
2355000	-3967.07864735611	360.5	-4229.584739335655	262.50609197954503
2356000	-3948.863616309498	360.7	-4235.508855347846	286.64523903834856
2357000	-3941.165449029508	360.9	-4225.406312919755	284.24086389024666
2358000	-3957.472482208266	361.1	-4236.23339111775	278.7609089094845
2359000	-3943.430774959207	361.2	-4228.563886361487	285.13311140227967
2360000	-3927.2668783381187	361.8	-4229.289350973246	302.02247263512703
2361000	-3944.716703430788	361.9	-4227.434468523049	282.717765092261
2362000	-3957.0332973248715	362.3	-4233.295237723982	276.2619403991104
2363000	-3940.5304180068356	362.5	-4231.9003972768305	291.36997926999504
2364000	-3930.0931023826734	362.9	-4230.102446420178	300.0093440375049
2365000	-3923.604882180468	363.3	-4229.997798590992	306.3929164105237
2366000	-3933.7927448278597	363.4	-4235.411980099855	301.6192352719956
2367000	-3941.7092510287557	363.5	-4229.0957214909395	287.38647046218387
2368000	-3937.740747466971	363.6	-4225.434144849732	287.69339738276074
2369000	-3940.4047890435277	363.6	-4228.657412614562	288.2526235710346
2370000	-3945.604419832926	363.7	-4238.396461629215	292.792041796289
2371000	-3939.7150498341066	363.8	-4235.700182368174	295.98513253406736
2372000	-3954.2085479478897	364.2	-4238.233535942865	284.02498799497573
2373000	-3938.0928665854562	364.2	-4236.994085807619	298.90121922216264
2374000	-3935.0773941677426	364.0	-4235.488133270013	300.4107391022707
2375000	-3947.359138697415	364.2	-4250.019787244852	302.66064854743684
2376000	-3937.689296275144	364.1	-4243.084198925637	305.3949026504929
2377000	-3927.1393167701613	363.7	-4236.463993168439	309.3246763982774
2378000	-3930.0827076062237	363.2	-4232.892952790997	302.81024518477307
2379000	-3938.723911791225	362.5	-4236.567525458372	297.843613667147
2380000	-3928.853280475791	362.0	-4234.768582979641	305.91530250385
2381000	-3949.4211675633096	362.3	-4237.976051372439	288.5548838091289
2382000	-3967.926653344933	364.1	-4248.007084062309	280.08043071737603
2383000	-3964.7800129167895	365.4	-4239.893475468636	275.1134625518467
2384000	-3933.677981830998	365.3	-4241.232068536187	307.5540867051898
2385000	-3934.062781442829	365.2	-4231.087494712736	297.02471326990707
2386000	-3933.5265902861065	365.1	-4227.281790786501	293.75520050039466
2387000	-3935.970894971019	364.9	-4229.629235552169	293.65834058115007
2388000	-3933.457300192865	364.8	-4228.2953155748555	294.83801538199043
2389000	-3947.337798417113	364.7	-4231.042329275009	283.70453085789615
2390000	-3948.55844237789	365.0	-4235.529821101271	286.97137872338146
2391000	-3944.838063912685	365.0	-4234.512493035784	289.67442912309923
2392000	-3943.349710652311	365.1	-4239.710999546129	296.36128889381774
2393000	-3952.728712772192	365.5	-4234.4828369981515	281.75412422595923
2394000	-3954.0304653318467	365.9	-4240.00356286248	285.9730975306334
2395000	-3939.8624496638477	366.0	-4235.798621885351	295.93617222150334
2396000	-3935.433405087246	366.0	-4238.0476406182215	302.6142355309755
2397000	-3941.95463141329	366.1	-4233.086197172306	291.13156575901615
2398000	-3933.085980973182	366.1	-4229.121035661165	296.03505468798267
2399000	-3935.3178590387874	365.9	-4236.034040870749	300.71618183196153
2400000	-3940.1812319824235	365.9	-4231.155665520764	290.9744335383405
2401000	-3946.021510128471	366.0	-4237.462156564335	291.44064643586347
2402000	-3932.6010903954825	365.8	-4227.801419726513	295.20032933103033
2403000	-3912.9222104588116	365.6	-4226.776222476072	313.85401201725995
2404000	-3919.107467701608	365.1	-4229.249729643203	310.1422619415949
2405000	-3921.6367177275283	364.5	-4229.075348281477	307.43863055394877
2406000	-3922.7740146942515	363.8	-4222.708755503839	299.93474080958737
2407000	-3931.5166034894546	363.3	-4220.091374469217	288.57477097976255
2408000	-3961.4618761968127	364.6	-4234.234079768103	272.77220357129016
2409000	-3945.096309281364	364.3	-4233.281413925631	288.18510464426646
2410000	-3927.3731314292854	363.6	-4227.3735762809565	300.0004448516709
2411000	-3948.799032141518	363.9	-4231.880515725919	283.081483584401
2412000	-3950.3613492600625	364.3	-4230.038802773778	279.6774535137158
2413000	-3944.9080859274577	364.4	-4225.166344333494	280.25825840603596
2414000	-3938.538219633817	364.0	-4225.979043966716	287.44082433289907
2415000	-3930.925943890651	363.4	-4220.4795100512465	289.5535661605952
2416000	-3942.017218397883	363.2	-4221.174518429301	279.1573000314185
2417000	-3925.784436478245	362.3	-4217.813490035818	292.02905355757326
2418000	-3942.6561685900883	362.2	-4223.080556679586	280.42438808949794
2419000	-3937.6897462079755	361.4	-4224.161480896989	286.4717346890132
2420000	-3938.984138070179	361.1	-4222.959750585221	283.9756125150415
2421000	-3937.49981615802	360.7	-4226.673561086166	289.1737449281458
2422000	-3948.787385645502	360.9	-4229.899673286552	281.11228764104936
2423000	-3955.7678075134477	361.6	-4236.416402427978	280.64859491453035
2424000	-3947.5906231862464	361.8	-4235.302415016776	287.71179183052914
2425000	-3936.8229775813525	361.8	-4235.404215207965	298.58123762661234
2426000	-3934.8627668452546	361.7	-4235.862800460793	301.00003361553786
2427000	-3932.4896041802363	361.5	-4227.751410893595	295.26180671335834
2428000	-3935.02009234825	361.3	-4228.119348625609	293.0992562773588
2429000	-3938.2370554326108	361.0	-4229.032304048213	290.79524861560185
2430000	-3940.6389840508946	360.9	-4226.9227087311465	286.2837246802518
2431000	-3941.6435491303428	360.9	-4230.087841539773	288.44429240943015
2432000	-3944.1904927282435	360.9	-4233.251696960844	289.0612042326008
2433000	-3935.13594370259	360.7	-4233.397456556493	298.26151285390307
2434000	-3937.028282413654	360.5	-4227.987137678943	290.95885526528923
2435000	-3953.143372286233	361.0	-4240.268107839629	287.1247355533959
2436000	-3954.9084622776395	361.5	-4239.668313144634	284.7598508669948
2437000	-3946.706010185727	361.7	-4228.975258462793	282.2692482770661
2438000	-3959.737735046107	362.3	-4238.5537985504925	278.8160635043855
2439000	-3935.8397155436355	362.3	-4231.555030558138	295.7153150145027
2440000	-3919.7530235174772	362.4	-4227.89566865408	308.1426451366025
2441000	-3933.4600192308976	359.9	-4233.555052099209	300.09503286831165
2442000	-3924.829791771838	362.1	-4233.972779436865	309.14298766502674
2443000	-3957.266680100089	362.8	-4237.754897601509	280.4882175014195
2444000	-3933.904754697203	360.1	-4229.186185432238	295.2814307350348
2445000	-3916.1878431628484	359.7	-4229.0649992507	312.87715608785106
2446000	-3936.197654152423	359.4	-4232.210199981668	296.0125458292446
2447000	-3926.4907152314663	358.6	-4233.594734396232	307.1040191647653
2448000	-3924.020856199163	357.8	-4227.182412848195	303.1615566490316
2449000	-3917.7175333801597	356.3	-4224.462255166449	306.744721786289
2450000	-3931.2319921336675	355.5	-4226.965327433549	295.73333529988145
2451000	-3943.4505485916407	355.5	-4224.919176145259	281.4686275536187
2452000	-3919.653411799822	354.4	-4223.549894994552	303.89648319473
2453000	-3926.2443399923436	353.3	-4227.529055287745	301.2847152954015
2454000	-3950.422196530826	353.8	-4232.841366523083	282.41916999225646
2455000	-3954.0013888268795	354.6	-4240.978672104023	286.9772832771431
2456000	-3944.4197088567194	354.6	-4230.179475161269	285.75976630454926
2457000	-3931.2578188039042	353.9	-4220.457776246783	289.19995744287894
2458000	-3937.306327491798	353.4	-4225.586787619368	288.28046012756977
2459000	-3948.4659354885443	353.6	-4218.9699261038195	270.50399061527503
2460000	-3973.976960057558	356.6	-4231.58841834836	257.61145829080266
2461000	-3960.8486555519985	358.0	-4226.50940982273	265.66075427073145
2462000	-3947.623406461157	358.3	-4219.83057149598	272.20716503482254
2463000	-3960.1854676600187	359.4	-4219.734171631576	259.54870397155725
2464000	-3949.5048995874295	359.7	-4219.796538505556	270.29163891812664
2465000	-3944.7784424558936	359.8	-4215.875114192484	271.0966717365903
2466000	-3955.803425799655	360.5	-4227.838294248105	272.0348684484498
2467000	-3929.860276486045	360.2	-4218.02580667906	288.16553019301494
2468000	-3942.1802495739075	360.2	-4228.142276137302	285.9620265633948
2469000	-3944.0530715155633	359.3	-4234.004692829487	289.95162131392357
2470000	-3938.112633063152	359.3	-4231.93820383688	293.8255707737286
2471000	-3947.1618078282445	359.5	-4232.126960571811	284.9651527435662
2472000	-3956.402884374674	359.9	-4239.684090919278	283.28120654460366
2473000	-3949.2029610857467	360.0	-4238.374086239292	289.1711251535456
2474000	-3951.7491102877607	360.3	-4236.965096578018	285.2159862902576
2475000	-3956.9239459758705	360.5	-4232.291551252137	275.36760527626615
2476000	-3950.3453824876556	360.6	-4227.252192552454	276.90681006479855
2477000	-3934.34999463507	361.1	-4224.470669535911	290.120674900841
2478000	-3939.4606837261617	361.3	-4229.974696733966	290.5140130078042
2479000	-3945.923110408354	360.5	-4237.214884471894	291.29177406353966
2480000	-3957.8032411306076	360.7	-4236.427780226749	278.62453909614135
2481000	-3946.660280965972	360.8	-4235.2483599562875	288.58807899031535
2482000	-3952.5184576823576	360.9	-4234.841228560036	282.32277087767875
2483000	-3940.9802345382436	361.2	-4241.2504044522475	300.27016991400393
2484000	-3946.0846874133035	361.3	-4242.658137278897	296.5734498655933
2485000	-3957.817795356318	361.6	-4252.797640190323	294.97984483400546
2486000	-3944.3695246631482	361.7	-4241.852557365773	297.4830327026245
2487000	-3968.545530259549	362.3	-4240.947854673117	272.4023244135676
2488000	-3950.7547113422124	362.4	-4240.878946497689	290.1242351554767
2489000	-3962.1199662692948	362.0	-4237.166400588907	275.04643431961233
2490000	-3967.594639391907	362.2	-4234.081395448928	266.4867560570206
2491000	-3961.718793535012	362.1	-4239.1385897274295	277.4197961924175
2492000	-3956.82753902916	362.1	-4237.608525214851	280.7809861856911
2493000	-3954.5668314984578	362.0	-4234.803824293246	280.23699279478865
2494000	-3975.1183121913573	361.7	-4248.585553294258	273.4672411029003
2495000	-3946.0161779035743	361.9	-4237.437477042116	291.4212991385422
2496000	-3967.503719890202	361.5	-4238.472855305726	270.9691354155238
2497000	-3943.5983206188766	361.8	-4240.434504583727	296.83618396485076
2498000	-3935.591879576619	362.6	-4231.283522267345	295.6916426907259
2499000	-3938.671771872879	362.9	-4233.528846146735	294.8570742738562
2500000	-3967.766837453307	362.5	-4247.194006848766	279.42716939545886
2501000	-3955.8062503201236	362.3	-4243.853066317598	288.04681599747437
2502000	-3965.6659515483934	361.7	-4243.401585353456	277.7356338050623
2503000	-3952.631521310128	361.6	-4243.852975162408	291.2214538522802
2504000	-3948.74836982332	361.6	-4245.420275120489	296.67190529716925
2505000	-3972.7590466178845	360.9	-4247.677277337049	274.9182307191652
2506000	-3950.8833039259175	360.8	-4241.6897965630915	290.8064926371739
2507000	-3951.093132092128	360.6	-4242.5283510427935	291.43521895066544
2508000	-3947.5777522347544	360.8	-4243.114625525694	295.53687329093935
2509000	-3937.04367713754	361.2	-4250.473591421922	313.429914284382
2510000	-3963.173683936243	360.7	-4244.411062867186	281.23737893094295
2511000	-3956.585492437997	360.3	-4241.392710903489	284.80721846549244
2512000	-3962.3459182248357	359.8	-4236.862438418161	274.51652019332533
2513000	-3956.642395151897	359.4	-4234.263691437884	277.6212962859867
2514000	-3971.436041302613	358.7	-4245.452807374463	274.01676607185027
2515000	-3963.2476266710173	358.1	-4242.984743908999	279.7371172379815
2516000	-3959.3390946650434	357.6	-4245.268709061864	285.9296143968204
2517000	-3950.980023069088	357.6	-4237.080165017734	286.1001419486456
2518000	-3954.6521839831	259.5	-4234.928682133686	280.2764981505865
2519000	-3957.7390694894275	258.8	-4234.0651599483745	276.3260904589469
2520000	-3957.5838712669124	258.4	-4237.687321228022	280.103449961109
2521000	-3961.0231532858047	257.8	-4240.917628169304	279.8944748834996
2522000	-3941.4577713424837	258.3	-4244.039472679892	302.5817013374085
2523000	-3939.7058938049595	258.8	-4244.979119994894	305.27322618993435
2524000	-3950.953216904823	258.7	-4239.762358805467	288.80914190064374
2525000	-3943.505185721588	259.0	-4248.081214674655	304.57602895306655
2526000	-3956.0950262296906	258.6	-4248.290182522551	292.1951562928602
2527000	-3954.3922898455794	258.4	-4245.703636137499	291.31134629192
2528000	-3969.5573899952997	257.4	-4251.919739025211	282.36234902991146
2529000	-3970.2224732135405	256.1	-4247.064107899334	276.8416346857935
2530000	-3964.1364103529363	255.3	-4243.284255914822	279.14784556188596
2531000	-3968.586748264773	254.2	-4247.000283705963	278.4135354411896
2532000	-3962.143720333036	253.4	-4242.115775880492	279.9720555474562
2533000	-3954.8177831679955	253.0	-4232.953201164051	278.13541799605593
2534000	-3952.6424586447374	252.8	-4235.825134645738	283.1826760010007
2535000	-3961.356815337879	252.0	-4239.747392494083	278.3905771562041
2536000	-3956.8983317006923	251.5	-4238.311596591502	281.4132648908098
2537000	-3949.205100222418	251.5	-4233.229047698215	284.0239474757973
2538000	-3963.4864328962312	250.7	-4233.84849626238	270.3620633661486
2539000	-3948.5071842567468	250.8	-4232.621897330514	284.1147130737672
2540000	-3936.604954910723	251.6	-4226.7241472257465	290.1191923150238
2541000	-3932.5151900305086	252.7	-4227.745779514365	295.23058948385585
2542000	-3949.7371299107563	252.7	-4223.04802331959	273.31089340883415
2543000	-3940.2652593621838	253.2	-4223.985684019814	283.7204246576297
2544000	-3933.097001849561	254.2	-4227.957621753923	294.8606199043624
2545000	-3944.5403499107374	254.4	-4230.095402811742	285.5550529010047
2546000	-3934.6904894673858	255.3	-4237.6256352372775	302.9351457698918
2547000	-3933.7915373319174	256.2	-4237.754447197564	303.9629098656471
2548000	-3931.2074143372834	257.2	-4222.364371688041	291.15695735075724
2549000	-3933.273261584254	257.8	-4217.663059317654	284.3897977334001
2550000	-3940.884450701448	258.2	-4213.568655742988	272.6842050415404
2551000	-3938.1851188773853	258.7	-4219.058271731168	280.8731528537828
2552000	-3920.553142781703	260.1	-4219.993784582994	299.4406418012906
2553000	-3941.8547302986576	260.3	-4233.039040271436	291.1843099727782
2554000	-3933.0566250895818	260.9	-4230.331261047051	297.2746359574695
2555000	-3927.133015226217	358.5	-4222.408076238269	295.2750610120518
2556000	-3931.9382599406763	358.2	-4229.49163443657	297.55337449589376
2557000	-3930.7429188598985	357.9	-4221.06606829794	290.3231494380411
2558000	-3951.57659118729	358.3	-4225.514856504732	273.93826531744224
2559000	-3951.5850892338344	359.5	-4219.302982566966	267.71789333313194
2560000	-3941.767931459763	359.3	-4217.129518163298	275.3615867035348
2561000	-3945.8012995759655	359.4	-4221.9489724114865	276.1476728355208
2562000	-3950.3225354001993	359.8	-4227.393515331705	277.0709799315061
2563000	-3947.511810206781	360.0	-4233.281868295304	285.770058088523
2564000	-3954.706980557285	360.6	-4236.114942878254	281.40796232096875
2565000	-3958.550858728292	361.5	-4239.619672804991	281.0688140766987
2566000	-3951.0103296586044	361.9	-4234.047951864437	283.0376222058326
2567000	-3939.3765278847395	361.8	-4229.683377105737	290.30684922099795
2568000	-3939.5703539570573	361.7	-4232.184529079211	292.61417512215365
2569000	-3936.7316100942767	362.0	-4226.76938271985	290.03777262557344
2570000	-3945.267288083626	362.1	-4233.085104163009	287.81781607938325
2571000	-3957.2716573021266	362.8	-4241.121702558939	283.85004525681285
2572000	-3946.4895098706074	362.9	-4235.33867088889	288.8491610182828
2573000	-3947.7664841841224	363.1	-4234.48732821111	286.72084402698806
2574000	-3954.007495404877	363.5	-4235.775085344501	281.76758993962454
2575000	-3940.914607655229	363.6	-4231.381253177613	290.46664552238417
2576000	-3933.7239497837377	363.7	-4230.68620072572	296.96225094198195
2577000	-3932.3281053831415	265.7	-4234.587326364433	302.25922098129104
2578000	-3938.7178202503437	265.6	-4236.602646396968	297.8848261466247
2579000	-3930.7817072213406	265.5	-4236.053755172601	305.2720479512605
2580000	-3913.4922189234167	265.3	-4230.871817995899	317.3795990724818
2581000	-3911.2002328618755	264.8	-4230.8160351825545	319.615802320679
2582000	-3922.7167244805855	264.2	-4225.174122490369	302.4573980097836
2583000	-3936.3031706964075	263.9	-4230.905048383394	294.6018776869868
2584000	-3941.2685389318717	263.7	-4234.233535808606	292.964996876734
2585000	-3937.8239349700552	263.4	-4236.549753440245	298.72581847018955
2586000	-3928.409704766374	262.6	-4227.0550502724345	298.6453455060604
2587000	-3928.5175833120165	261.9	-4230.036115133695	301.5185318216783
2588000	-3923.698139092363	261.0	-4235.068956990844	311.37081789848065
2589000	-3929.7580736198206	260.2	-4245.142794951907	315.38472133208603
2590000	-3930.838812477311	259.5	-4239.833467598801	308.99465512148976
2591000	-3932.2712530389226	258.8	-4235.599767882875	303.3285148439527
2592000	-3927.7242582647877	257.9	-4229.72747077696	302.00321251217235
2593000	-3947.8114099010913	258.1	-4231.112850932709	283.30144103161774
2594000	-3945.6649249006705	258.1	-4234.825595824447	289.16067092377693
2595000	-3931.448473851395	257.4	-4229.174789345812	297.72631549441724
2596000	-3940.8525566734306	257.2	-4234.172279403503	293.3197227300725
2597000	-3942.834284518111	257.1	-4230.870636869341	288.0363523512302
2598000	-3955.78719900522	257.8	-4244.806353533169	289.0191545279495
2599000	-3928.8922599808893	257.1	-4229.024038784121	300.13177880323207
2600000	-3940.0585995839006	256.8	-4239.268552755962	299.2099531720619
2601000	-3942.8308700550097	256.7	-4239.739748425905	296.9088783708958
2602000	-3946.32926127078	256.8	-4235.223459403913	288.89419813313265
2603000	-3963.242439823453	257.9	-4242.476240527082	279.23380070362924
2604000	-3948.6887981380396	258.1	-4233.398901076469	284.71010293842954
2605000	-3952.059457092467	258.5	-4232.897726544413	280.8382694519458
2606000	-3930.9849497336054	258.0	-4229.737668933746	298.752719200141
2607000	-3947.133564818854	258.2	-4240.68530497584	293.551740156986
2608000	-3942.3357074103487	258.1	-4232.73639812824	290.40069071789105
2609000	-3946.007235457383	258.2	-4235.546879991848	289.53964453446514
2610000	-3941.300587403923	258.0	-4231.843626871401	290.54303946747814
2611000	-3931.1275109464573	257.5	-4220.077694258495	288.95018331203784
2612000	-3948.2225883426127	257.7	-4224.897357150982	276.6747688083695
2613000	-3942.645036725391	257.6	-4221.487666824628	278.8426300992367
2614000	-3958.9469818195425	258.5	-4231.261202643198	272.3142208236554
2615000	-3943.5960027547567	258.4	-4223.863050201385	280.2670474466282
2616000	-3930.875939229464	257.9	-4228.647939945739	297.772000716275
2617000	-3943.0881739478136	257.8	-4228.749782070717	285.6616081229029
2618000	-3959.245895209318	258.7	-4244.477584500647	285.23168929132913
2619000	-3938.2112861543146	258.3	-4227.864413655446	289.65312750113105
2620000	-3925.091111954123	257.5	-4222.987350979749	297.8962390256259
2621000	-3935.5269239244044	257.0	-4221.435116916582	285.9081929921776
2622000	-3936.3991798309335	256.6	-4227.871260537009	291.4720807060759
2623000	-3943.3281613591034	256.5	-4235.598220368683	292.2700590095791
2624000	-3935.8084086312415	256.0	-4229.318555445355	293.51014681411317
2625000	-3933.046946374067	255.5	-4232.80517480864	299.75822843457325
2626000	-3936.0307786204967	255.1	-4235.262987577071	299.2322089565739
2627000	-3938.370861337473	254.8	-4231.370354393084	292.9994930556114
2628000	-3935.757613132142	254.4	-4223.5777459667415	287.8201328345997
2629000	-3935.591916105688	253.8	-4228.881727380877	293.2898112751891
2630000	-3927.7777558077596	253.2	-4233.246767496246	305.4690116884865
2631000	-3942.586361929623	253.1	-4238.158886065472	295.5725241358492
2632000	-3940.374533793072	253.0	-4229.901692674773	289.52715888170104
2633000	-3941.355877652065	252.9	-4232.88992864233	291.5340509902651
2634000	-3950.85477024633	253.2	-4230.976073594882	280.12130334855186
2635000	-3939.010627161153	253.0	-4227.93908046345	288.92845330229756
2636000	-3960.6136325899643	253.8	-4233.093149694023	272.47951710405863
2637000	-3947.700961689886	253.9	-4232.753420689497	285.0524589996113
2638000	-3944.591546394326	254.0	-4228.895939195509	284.30439280118253
2639000	-3946.6773692573347	254.0	-4231.534243747929	284.85687449059475
2640000	-3946.1771905334076	254.1	-4233.88599211754	287.7088015841321
2641000	-3958.536302397763	254.7	-4237.560629595464	279.02432719770087
2642000	-3932.697342370058	254.5	-4233.146133678816	300.4487913087582
2643000	-3931.3297312336636	254.4	-4240.939314978535	309.60958374487114
2644000	-3947.0247398051715	254.5	-4237.724247767242	290.6995079620699
2645000	-3955.613500520554	254.9	-4242.745379500781	287.1318789802274
2646000	-3947.7738244993407	255.0	-4232.946695034331	285.1728705349907
2647000	-3945.5799908256795	255.1	-4233.903270780302	288.32327995462214
2648000	-3948.356492955853	255.3	-4231.704319757426	283.3478268015727
2649000	-3945.5184210900834	255.3	-4233.341850240528	287.8234291504448
2650000	-3946.368887933811	255.4	-4235.769382499916	289.40049456610484
2651000	-3930.1023144298806	255.2	-4224.863436470577	294.7611220406962
2652000	-3967.545878950636	256.2	-4244.87744641837	277.33156746773386
2653000	-3943.8672133340483	256.3	-4233.166182858222	289.29896952417374
2654000	-3934.3870481788567	256.2	-4242.1809840407595	307.7939358619028
2655000	-3973.19871614142	257.4	-4240.714942312679	267.5162261712595
2656000	-3963.5889214388294	258.1	-4240.821429370811	277.2325079319812
2657000	-3939.289590063643	258.1	-4244.3652379396935	305.07564787605054
2658000	-3944.9391381765795	258.2	-4245.514280154955	300.5751419783751
2659000	-3948.481760374725	258.2	-4237.046819279933	288.5650589052075
2660000	-3962.581516117624	258.7	-4246.449422178711	283.8679060610869
2661000	-3955.4474985622974	259.0	-4233.198939754052	277.7514411917545
2662000	-3942.952126969511	259.1	-4234.758371920262	291.8062449507509
2663000	-3948.6126181914497	259.2	-4237.006202599099	288.3935844076493
2664000	-3948.5542430174005	259.3	-4233.3424439183855	284.7882009009849
2665000	-3943.214673755535	259.4	-4238.8793775229315	295.66470376739665
2666000	-3964.063657094868	260.0	-4236.097157946912	272.0335008520442
2667000	-3940.9879726611493	260.0	-4232.746533470061	291.7585608089117
2668000	-3928.7229251761155	260.2	-4234.505903822056	305.78297864594066
2669000	-3939.1082991711473	260.1	-4235.122760525581	296.0144613544335
2670000	-3929.896577806214	260.3	-4233.411228259685	303.5146504534716
2671000	-3919.0731854490527	260.5	-4232.390083142993	313.3168976939401
2672000	-3941.5561857881366	260.6	-4239.189872253546	297.6336864654096
2673000	-3943.524242570937	260.7	-4240.611748773344	297.08750620240636
2674000	-3943.2920598290884	260.8	-4240.669693755268	297.37763392617967
2675000	-3941.246729116665	260.8	-4237.588944976975	296.34221586030964
2676000	-3962.52865915974	261.2	-4242.494121352108	279.9654621923679
2677000	-3953.2937612404353	261.4	-4241.0468505053705	287.75308926493517
2678000	-3952.9694598306164	261.5	-4238.4714734238905	285.50201359327417
2679000	-3950.4213268121257	261.6	-4244.7963635427595	294.3750367306337
2680000	-3936.6077353017054	261.8	-4236.70967788851	300.1019425868044
2681000	-3929.902743348024	262.1	-4238.067992684822	308.1652493367975
2682000	-3934.1555025213465	262.2	-4229.739211090316	295.5837085689689
2683000	-3928.022983733406	262.4	-4231.126242229505	303.103258496099
2684000	-3944.8746671685303	262.5	-4233.037090257503	288.16242308897296
